Key,SourceString
EXPLANATION_ID_ITEM_EQUIP_HELM_DOWAHUSAGYOUBOUSHI,"Hat worn by<lf>Dwarves when<lf>working."
EXPLANATION_ID_ITEM_EQUIP_HELM_PUKURIPOZUKIN,"Hood worn by<lf>Pukulipo<lf>citizens."
EXPLANATION_ID_ITEM_EQUIP_HELM_UROKONOKABUTO,"Helmet made<lf>with tough<lf>scales."
EXPLANATION_ID_ITEM_EQUIP_HELM_IYASHINOBOUSHI,"Hat that<lf>Increases Mag.<lf>Mending."
EXPLANATION_ID_ITEM_EQUIP_HELM_SEIDOUNOKABUTO,"Simple but<lf>sturdy helmet<lf>made of bronze."
EXPLANATION_ID_ITEM_EQUIP_HELM_SHASHUNOBOUSHI,"Worn by those<lf>who are skilled<lf>with a bow."
EXPLANATION_ID_ITEM_EQUIP_HELM_NUSUTTOZUKIN,"Black hood worn<lf>by bandits on<lf>the run."
EXPLANATION_ID_ITEM_EQUIP_HELM_KINUNOBOUSHI,"Luxury hat made<lf>with top<lf>quality silk."
EXPLANATION_ID_ITEM_EQUIP_HELM_SHUURENYOUBANDO,"Hairband worn<lf>during martial<lf>arts training."
EXPLANATION_ID_ITEM_EQUIP_HELM_TETSUNOHACHIGANE,"Made of iron to<lf>protect the<lf>forehead."
EXPLANATION_ID_ITEM_EQUIP_HELM_SAFURANHATTO,"Veiled hat that<lf>increases Magic<lf>Power."
EXPLANATION_ID_ITEM_EQUIP_HELM_KUSUSHINOBOUSHI,"Hat that<lf>increases Magic<lf>Power."
EXPLANATION_ID_ITEM_EQUIP_HELM_SHOKYUUMAHOUSENSHIBERE,"Beret provided<lf>to novice<lf>Armamentalists."
EXPLANATION_ID_ITEM_EQUIP_HELM_KUSARINOHACHIGANE,"Protects the<lf>head with<lf>braided chains."
EXPLANATION_ID_ITEM_EQUIP_HELM_TETSUKABUTO,"Iron headgear<lf>that protects<lf>the entire head."
EXPLANATION_ID_ITEM_EQUIP_HELM_GINNOHACHIGANE,"Made of silver<lf>to protect the<lf>forehead."
EXPLANATION_ID_ITEM_EQUIP_HELM_SHINPEISHIKYUUKABUTO,"Created for new<lf>recruits of the<lf>Royal Palace."
EXPLANATION_ID_ITEM_EQUIP_HELM_MIKAWASHINOBOUSI,"Cap made of<lf>soft and light<lf>fabric."
EXPLANATION_ID_ITEM_EQUIP_HELM_HAYATENOBANDANA,"Cool bandana<lf>with a skull on<lf>the front."
EXPLANATION_ID_ITEM_EQUIP_HELM_GAKUSYANOBOUSHI,"Often worn by a<lf>learned and<lf>wise man."
EXPLANATION_ID_ITEM_EQUIP_HELM_HAGANENOKABUTO,"Massive helmet<lf>made of steel."
EXPLANATION_ID_ITEM_EQUIP_HELM_MATADORUBANDO,"Brave headband<lf>worn by<lf>bullfighters."
EXPLANATION_ID_ITEM_EQUIP_HELM_MAMORINOBOUSHI,"Elegant cap<lf>that increases<lf>Magic Power."
EXPLANATION_ID_ITEM_EQUIP_HELM_MAJINAISHITABAN,"Fine turban<lf>that increases<lf>Magic Power."
EXPLANATION_ID_ITEM_EQUIP_HELM_SENSHINOKABUTO,"Heavily built<lf>rustic helmet.<lf>For WAR only."
EXPLANATION_ID_ITEM_EQUIP_HELM_MAHOUTSUKAINOBOUSHI,"Increases<lf>Magical Might.<lf>For MGE only."
EXPLANATION_ID_ITEM_EQUIP_HELM_SOURYONOKAROTTO,"Raises Magical<lf>Mending.<lf>For PRI only."
EXPLANATION_ID_ITEM_EQUIP_HELM_TABIGEININNOHEABANDO,"Looks good on<lf>stage.<lf>For MIN only."
EXPLANATION_ID_ITEM_EQUIP_HELM_BATOMASUHEDDO,"Protective<lf>headband.<lf>For BTL only."
EXPLANATION_ID_ITEM_EQUIP_HELM_MAHOUSENSHIDANHATTO,"Increases<lf>Magical Might.<lf>For ARM only."
EXPLANATION_ID_ITEM_EQUIP_HELM_RENJYASHAPUKA,"Worn by one who<lf>loves nature.<lf>For RNG only."
EXPLANATION_ID_ITEM_EQUIP_HELM_DOUGUTSUKAINOBOUSHI,"Easy-to-move<lf>and durable.<lf>For ITM only."
EXPLANATION_ID_ITEM_EQUIP_HELM_TOUZOKUNOTABAN,"Turban that<lf>hides the face.<lf>For THF only."
EXPLANATION_ID_ITEM_EQUIP_HELM_KENJANOBOUSHI,"For proof that<lf>you are a Sage.<lf>For SGE only."
EXPLANATION_ID_ITEM_EQUIP_HELM_MAMONOTSUKAIZUKIN,"Venerable and<lf>wild hood.<lf>For MON only."
EXPLANATION_ID_ITEM_EQUIP_HELM_SUTASHIRUKUHATTO,"Flashy, pink<lf>hat.<lf>For STA only."
EXPLANATION_ID_ITEM_EQUIP_HELM_ODORIKONOGAKUKAN,"踊り子専用<lf>軽くてじょうぶな<lf>小ぶりの額飾り"
EXPLANATION_ID_ITEM_EQUIP_HELM_ODORIKONOTHIARA,"踊り子専用<lf>軽くてじょうぶな<lf>小ぶりの額飾り"
EXPLANATION_ID_ITEM_EQUIP_HELM_TENCHIRAIMEISHINOKANMURI,"Cap worn by<lf>Druids.<lf>For DRU only."
EXPLANATION_ID_ITEM_EQUIP_HELM_URANAISHINOZUKIN,"Covers the head<lf>completely.<lf>For FOR only."
EXPLANATION_ID_ITEM_EQUIP_HELM_ASOBININNOBOUSHI,"Increases your<lf>vibes.<lf>For GAD only."
EXPLANATION_ID_ITEM_EQUIP_HELM_MADOUSHINOBOUSHI,"Pointy hat that<lf>increases<lf>Magical Might."
EXPLANATION_ID_ITEM_EQUIP_HELM_MAHOUSAKURETTO,"Sturdy circlet<lf>that boosts<lf>magical power."
EXPLANATION_ID_ITEM_EQUIP_HELM_SHINKANNOBOUSHI,"Long history of<lf>being worn by<lf>famous priests."
EXPLANATION_ID_ITEM_EQUIP_HELM_KATARIBENOBOUSHI,"Vintage hat<lf>that increases<lf>Magic Power."
EXPLANATION_ID_ITEM_EQUIP_HELM_BANDEDDOBANDO,"Worn by rogues<lf>who prowl the<lf>wilderness."
EXPLANATION_ID_ITEM_EQUIP_HELM_GENBUNOKABUTO,"Blessed by a<lf>certain holy<lf>beast."
EXPLANATION_ID_ITEM_EQUIP_HELM_SHISAINOBOUSHI,"Hat worn by<lf>priests who<lf>serve God."
EXPLANATION_ID_ITEM_EQUIP_HELM_KIJYUTSUSHINOBOUSHI,"Magicians wear<lf>it to stand out<lf>on stage."
EXPLANATION_ID_ITEM_EQUIP_HELM_PURACHINAHERUMU,"Made of<lf>platinum with a<lf>lovely design."
EXPLANATION_ID_ITEM_EQUIP_HELM_FENSAHATTO,"Worn by those<lf>skilled in<lf>swordsmanship."
EXPLANATION_ID_ITEM_EQUIP_HELM_MIZUNOSAKURETTO,"Holds the<lf>blessings of<lf>water."
EXPLANATION_ID_ITEM_EQUIP_HELM_FURUTSUWAMONONOKABUTO,"Helmet worn by<lf>warriors of<lf>ancient times."
EXPLANATION_ID_ITEM_EQUIP_HELM_YAIBANOHACHIGANE,"Protects your<lf>forehead with<lf>sharp spikes."
EXPLANATION_ID_ITEM_EQUIP_HELM_SENSEIJYUTSUSHINOTABAN,"Worn by one who<lf>reads the stars<lf>movement."
EXPLANATION_ID_ITEM_EQUIP_HELM_HEVIHERUMU,"Made of thick<lf>and heavy metal<lf>to protect well."
EXPLANATION_ID_ITEM_EQUIP_HELM_MUHOUMONONOBANDANA,"Wild manly<lf>bandana that<lf>outlaws love."
EXPLANATION_ID_ITEM_EQUIP_HELM_TOREJYAKYAPPU,"For explorers<lf>tackling the<lf>unexplored."
EXPLANATION_ID_ITEM_EQUIP_HELM_INTERIHATTO,"Often worn by a<lf>brilliant and<lf>wise man."
EXPLANATION_ID_ITEM_EQUIP_HELM_MASUTAHATTO,"Sharp hat that<lf>increases magic<lf>power."
EXPLANATION_ID_ITEM_EQUIP_HELM_KOBUDOUNOZUKIN,"Worn by a<lf>follower of old<lf>martial arts."
EXPLANATION_ID_ITEM_EQUIP_HELM_GOSHIKKUMITORA,"Has an<lf>old-fashioned<lf>beauty to it."
EXPLANATION_ID_ITEM_EQUIP_HELM_GOSIKKUHATTO,"Has an<lf>old-fashioned<lf>beauty to it."
EXPLANATION_ID_ITEM_EQUIP_HELM_TSUKINOSAKURETTO,"Blessings of<lf>the moon dwell<lf>within."
EXPLANATION_ID_ITEM_EQUIP_HELM_SUPAIKUBAIZA,"Worn by only<lf>the fiercest of<lf>warriors."
EXPLANATION_ID_ITEM_EQUIP_HELM_NOBURUHATTO,"Endorsed by the<lf>Order of<lf>Armamentalists."
EXPLANATION_ID_ITEM_EQUIP_HELM_KURAUNHATTO,"Hat with flashy<lf>colors loved by<lf>clowns."
EXPLANATION_ID_ITEM_EQUIP_HELM_KYUUDOUSHANOHACHIMAKI,"Worn by martial<lf>artists seeking<lf>the truth."
EXPLANATION_ID_ITEM_EQUIP_HELM_SEIKISHINOHERUMU,"Imbued with the<lf>blessing of the<lf>holy spirit."
EXPLANATION_ID_ITEM_EQUIP_HELM_DAIKENJYANOMITORA,"Worn only by<lf>high-ranking<lf>healers."
EXPLANATION_ID_ITEM_EQUIP_HELM_SASURAINOBOUSHI,"A favorite of<lf>errant<lf>individuals."
EXPLANATION_ID_ITEM_EQUIP_HELM_HITSUJINOZUKIN,"Makes you look<lf>like a fuzzy<lf>sheep."
EXPLANATION_ID_ITEM_EQUIP_HELM_KURIMUZONHERUMU,"Made of an ore<lf>with a scarlet<lf>glow."
EXPLANATION_ID_ITEM_EQUIP_HELM_OUGUNSHINOKABUTO,"Helmet worn by<lf>soldiers who<lf>serve the king."
EXPLANATION_ID_ITEM_EQUIP_HELM_REIBUNHEDDO,"Hood with a<lf>great black<lf>bird motif."
EXPLANATION_ID_ITEM_EQUIP_HELM_TAIMANOBOUSHI,"Contains the<lf>power to ward<lf>off evil."
EXPLANATION_ID_ITEM_EQUIP_HELM_GAIKANOHERUMU,"Suitable for an<lf>ever-victorious<lf>hero."
EXPLANATION_ID_ITEM_EQUIP_HELM_KOURYUUNOHACHIMAKI,"Headband of a<lf>martial arts<lf>master."
EXPLANATION_ID_ITEM_EQUIP_HELM_VAIPAHATTO,"Captivates with<lf>the glare of a<lf>snake's eyes."
EXPLANATION_ID_ITEM_EQUIP_HELM_MAGISHIMETTO,"Worn by a<lf>manipulator of<lf>tech with magic."
EXPLANATION_ID_ITEM_EQUIP_HELM_GOKUJYUUNOBOUSHI,"Has a motif of<lf>a vicious beast<lf>from hell."
EXPLANATION_ID_ITEM_EQUIP_HELM_MAITENOHEABANDO,"Worn by a<lf>dancer with a<lf>natural gift."
EXPLANATION_ID_ITEM_EQUIP_HELM_FUKAFUKAKYAPPU,"Looks like it's<lf>about to Cock-<lf>a-doodle-doo!"
EXPLANATION_ID_ITEM_EQUIP_HELM_GOKIGENNABOUSHI,"Hat that makes<lf>everyone around<lf>you happy."
EXPLANATION_ID_ITEM_EQUIP_HELM_ROTONOKABUTO,"Legendary<lf>helmet worn by<lf>hero Erdrick."
EXPLANATION_ID_ITEM_EQUIP_HELM_ENZERUSURAIMUBOU,"装備した人は<lf>戦闘後に入手する<lf>経験値が増える"
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_KAWANOYOROI,"Simple armor<lf>made with<lf>tanned hide."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_ASANOFUKU,"Plain clothes<lf>worn by new<lf>adventurers."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_ETENENOFUKU,"Worn by the<lf>inhabitants of<lf>Ethene Village."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_OGANOMURABITOFUKU,"Ogre clothes<lf>fashioned from<lf>animal fur."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_ERUFUNOHEIFUKUUE,"Plain shirt<lf>for everyday<lf>use by Elves."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_WEDYNOFUKU,"Neatly designed<lf>shirt for<lf>Weddies."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_DOWAHUSAGYOUKUBIMAKI,"Scarf worn by<lf>Dwarves when<lf>working."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_PUKURIPONOFUKU,"Clothes worn<lf>by Pukulipo<lf>citizens."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_UROKONOYOROIUE,"Upper armor<lf>made with tough<lf>scales."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_IYASHINOFUKU,"Shirt that<lf>Increases Mag.<lf>Mending."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_SEIDOUNOYOROIUE,"Heavy upper<lf>armor made of<lf>bronze."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_SHASHUNOFUKU,"Worn by those<lf>who are skilled<lf>with a bow."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_NUSUTTONOFUKU,"Dark shirt worn<lf>by bandits on<lf>the run."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_KINUNOROBUUE,"Upper robe made<lf>with top<lf>quality silk."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_SHUURENGIUE,"Tank top worn<lf>during martial<lf>arts training."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_TETSUNOMUNEATE,"Iron armor that<lf>covers the<lf>chest."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_SAFURANROBUUE,"Upper robe that<lf>increases Magic<lf>Power."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_KUSUSHINOROBUUE,"Upper robe that<lf>increases Magic<lf>Power."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_SHOKYUUMAHOUSENSHIFUKU,"Coat provided<lf>to novice<lf>Armamentalists."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_KUSARIKATABIRAUE,"Armor made of<lf>small chains<lf>woven together."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_TETSUNOYOROIUE,"Upper armor<lf>made from<lf>ordinary iron."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_GINNOMUNEATE,"Silver armor<lf>that covers the<lf>chest."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_SHINPEISHIKYUUMUNEATE,"Created for new<lf>recruits of the<lf>Royal Palace."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_MIKAWASHINOFUKUUE,"Upper robe that<lf>is made with<lf>light fabric."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_HAYATENOBESUTO,"Vest that is<lf>comfortable and<lf>easy to move."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_GAKUSYANOKOROMOUE,"Often worn by a<lf>learned and<lf>wise man."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_HAGANENOYOROIUE,"Upper armor<lf>made of heavy<lf>steel."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_MATADORUSUTSUUE,"Patterned<lf>jacket worn by<lf>bullfighters."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_MAMORINOROBU,"Elegant robe<lf>that increases<lf>Magic Power."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_MAJINAISHIROBUUE,"Upper robe that<lf>increases Magic<lf>Power."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_SENSHINOYOROI,"Crimson armor<lf>full of vigor.<lf>For WAR only."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_BUTOUGI,"Bright clothes<lf>worn in battle.<lf>For MRT only."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_MAHOUTSUKAINOFUKU,"Increases<lf>Magical Might.<lf>For MGE only."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_SOURYONOHOUI,"Raises Magical<lf>Mending.<lf>For PRI only."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_TABIGEININNOISHOUUE,"Looks good on<lf>stage.<lf>For MIN only."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_PARADHINCHEIN,"Resists dark<lf>attacks.<lf>For PLD only."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_BATOMASUAMAUE,"バトルマスター用<lf>戦闘に特化した<lf>防具の上部分"
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_MAHOUSENSHIDANSEIFUKU,"Increases<lf>Magical Might.<lf>For ARM only."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_RENJYAKOTOUE,"Resists earth<lf>attacks.<lf>For RNG only."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_DOUGUTSUKAINOFUKU,"Easy-to-move<lf>and durable.<lf>For ITM only."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_TOUZOKUNOCHUNIKKUUE,"Inconspicuous<lf>clothing.<lf>For THF only."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_KENJANOKOROMOUE,"For proof that<lf>you are a Sage.<lf>For SGE only."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_MAMONOTSUKAINOFUKU,"Venerable and<lf>wild suit.<lf>For MON only."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_SUTAKOTO,"Flashy, pink<lf>coat.<lf>For STA only."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_ODORIKONOBESUTO,"踊り子専用<lf>軽くてじょうぶな<lf>舞台用の衣装上部"
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_ODORIKONODORESU,"踊り子専用<lf>軽くてじょうぶな<lf>舞台用の衣装上部"
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_TENCHIRAIMEISHINOSHOUZOKUUE,"Upper part of<lf>the outfit.<lf>For DRU only."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_URANAISHINOFUKUUE,"Upper part of<lf>the outfit.<lf>For FOR only."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_ASOBININNOFUKU,"Increases your<lf>vibes.<lf>For GAD only."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_KENPOUGIUE,"Worn by martial<lf>artists during<lf>combat."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_MADOUSHINOKOROMOUE,"Upper robe that<lf>increases<lf>Magical Might."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_MAHOUNOYOROIUE,"Resists spells<lf>and increases<lf>Magic Power."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_SHINKANNOHOUIUE,"Long history of<lf>being worn by<lf>famous priests."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_KATARIBENOFUKUUE,"Vintage shirt<lf>of a wandering<lf>storyteller."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_BANDEDDOCHEIN,"Worn by rogues<lf>who prowl the<lf>wilderness."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_GENBUNODOUGIUE,"Blessed by a<lf>certain holy<lf>beast."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_SHISAINOHOUI,"Robe worn by<lf>priests who<lf>serve God."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_KIJYUTSUSHINOFUKU,"Magicians wear<lf>it to stand out<lf>on stage."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_PURACHINAMEIRUUE,"Stylish upper<lf>armor made of<lf>platinum."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_FENSAMANTO,"Worn by those<lf>skilled in<lf>swordsmanship."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_MIZUNOHAGOROMOUE,"Resistant to<lf>fire attacks."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_FURUTSUWAMONONOYOROIUE,"Armor worn by<lf>warriors of<lf>ancient times."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_YAIBANOYOROIUE,"Armor that may<lf>reflect damage<lf>taken."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_SENSEIJYUTSUSHINOROBUUE,"Worn by one who<lf>reads the stars<lf>movement."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_HEVIAMAUE,"Made of thick<lf>and heavy metal<lf>to protect well."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_MUHOUMONONOBESUTO,"Wild leather<lf>vest that<lf>outlaws love."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_TOREJYAKOTOUE,"For explorers<lf>tackling the<lf>unexplored."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_INTERIROBUUE,"Often worn by a<lf>brilliant and<lf>wise man."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_MASUTABESUTO,"Vest that is<lf>extremely moody<lf>and rich."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_KOBUDOUGIUE,"伝統的な武術を<lf>継ぐ者が着る<lf>格式高い道着の上"
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_GOSIKKUKOTOUE,"Has an<lf>old-fashioned<lf>beauty to it."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_GOSHIKKUBISUCHE,"Has an<lf>old-fashioned<lf>beauty to it."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_TSUKINOROBUUE,"Blessings of<lf>the moon dwell<lf>within."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_SUPAIKUAMAUE,"Worn by only<lf>the fiercest of<lf>warriors."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_NOBURUKOTOUE,"Endorsed by the<lf>Order of<lf>Armamentalists."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_KURAUNBESUTO,"Vest with<lf>flashy colors<lf>loved by clowns."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_KYUUDOUSHANODOUGIUE,"Worn by martial<lf>artists seeking<lf>the truth."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_SEIKISHINOYOROIUE,"Imbued with the<lf>blessing of the<lf>holy spirit."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_DAIKENJYANOHOUI,"Worn only by<lf>high-ranking<lf>healers."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_SASURAINOKOTOUE,"A favorite of<lf>errant<lf>individuals."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_HITSUJINOKOROMOUE,"全身モコモコの<lf>ひつじになりきる<lf>キュートな服の上部"
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_KURIMUZONMEIRUUE,"Made of an ore<lf>with a scarlet<lf>glow."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_OUGUNSHINOYOROI,"Armor worn by<lf>soldiers who<lf>serve the king."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_REIBUNSUTSU,"Suit with a<lf>great black<lf>bird motif."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_TAIMANOSHOUZOKUUE,"Contains the<lf>power to ward<lf>off evil."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_GAIKANOYOROIUE,"Suitable for an<lf>ever-victorious<lf>hero."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_KOURYUUNODOUGI,"Robe of a<lf>martial arts<lf>master."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_VAIPAKOTO,"Captivates with<lf>the glare of a<lf>snake's eyes."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_SEIREIOUNOKUROKUUE,"Cloak with the<lf>mark of the<lf>Faerie King."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_MAGISHIBESUTO,"Worn by a<lf>manipulator of<lf>tech with magic."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_GOKUJYUUNOKEPU,"Has a motif of<lf>a vicious beast<lf>from hell."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_MAITENOFUKU,"Worn by a<lf>dancer with a<lf>natural gift."
EXPLANATION_ID_ITEM_EQUIP_UPARMOR_ROTONOYOROI,"Legendary<lf>armor worn by<lf>hero Erdrick."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_KAWANOZUBON,"Simple pants<lf>made with<lf>tanned hide."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_ASANOTANPAN,"Plain shorts<lf>worn by new<lf>adventurers."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_ETENENOKOSHINUNO,"Worn by the<lf>inhabitants of<lf>Ethene Village."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_OGANOMURABITOKUTSU,"Shoes made<lf>from animal<lf>skin for Ogres."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_ERUFUNOHEIFUKUSHITA,"Plain pants<lf>for everyday<lf>use by Elves."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_WEDYNOZUBON,"Pants for with<lf>a red loincloth<lf>for Weddies."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_DOWAHUSAGYOUMAEKAKE,"Apron worn by<lf>Dwarves when<lf>working."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_PUKURIPONOZUBON,"Pants worn by<lf>Pukulipo<lf>citizens."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_UROKONOYOROISHITA,"Lower armor<lf>made with tough<lf>scales."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_IYASHINOZUBON,"Strong pants<lf>made for<lf>healers."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_SEIDOUNOYOROISHITA,"Heavy lower<lf>armor made of<lf>bronze."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_SHASHUNOTAITSU,"Worn by those<lf>who are skilled<lf>with a bow."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_NUSUTTOTAITSU,"Black tights<lf>worn by bandits<lf>on the run."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_KINUNOROBUSHITA,"Lower robe made<lf>with top<lf>quality silk."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_SHUURENGISHITA,"Pants worn<lf>during martial<lf>arts training."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_TETSUNOKOSHIDARE,"Iron armor that<lf>covers the<lf>waist."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_SAFURANROBUSHITA,"Loose-fitting<lf>lower part of<lf>the robe."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_KUSUSHINOROBUSHITA,"Lower robe said<lf>to be made for<lf>apothecaries."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_SHOKYUUMAHOUSENSHITAITSU,"Tights provided<lf>to novice<lf>Armamentalists."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_KUSARIKATABIRASHITA,"Armor made of<lf>small chains<lf>woven together."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_TETSUNOYOROISHITA,"Lower armor<lf>made from<lf>ordinary iron."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_GINNOKOSHIDARE,"Silver armor<lf>that covers the<lf>waist."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_SHINPEISHIKYUUKOSHIDARE,"Created for new<lf>recruits of the<lf>Royal Palace."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_MIKAWASHINOFUKUSHITA,"着心地のよい<lf>軽い生地でできた<lf>ローブの下部分"
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_HAYATENOKYUROTTO,"Pants that are<lf>comfortable and<lf>easy to move."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_GAKUSYANOKOROMOSHITA,"Often worn by a<lf>learned and<lf>wise man."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_HAGANENOYOROISHITA,"Lower armor<lf>made of heavy<lf>steel."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_MATADORUSUTSUSHITA,"Flashy pants<lf>worn by<lf>bullfighters."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_MAMORINOKUTSU,"Elegant shoes<lf>that are highly<lf>protective."
EXPLANATION_ID_ITEM_EQUIP_UNDERARMOR_MAJINAISHIROBUSHITA,"Lower robe that<lf>spellcasters<lf>like to wear."
